"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"A2M","P01023",136232.666666667,116903.333333333,"P01023","nonmito",""
"AAAS","Q9NRG9",248821.666666667,241414,"Q9NRG9","nonmito",""
"AACS","Q86V21",107851.666666667,139208,"Q86V21","nonmito",""
"AAGAB","Q6PD74",365665.333333333,344834.333333333,"Q6PD74","nonmito",""
"AAK1","Q2M2I8",100328.966666667,102102,"Q2M2I8","nonmito",""
"AAMDC","Q9H7C9",97196.4333333333,121072.333333333,"Q9H7C9","nonmito",""
"AAMP","Q13685",200865.333333333,163707.666666667,"Q13685","nonmito",""
"AAR2","Q9Y312",137854.333333333,187270.666666667,"Q9Y312","nonmito",""
"AARS1","P49588",427792.666666667,370602.666666667,"P49588","nonmito",""
"AARS2","Q5JTZ9",177144,167010.666666667,"Q5JTZ9","mito",""
"AARSD1","Q9BTE6;Q9BTE6-2;Q9BTE6-3",242723.333333333,204446.666666667,"0","nonmito",""
"AASDH","Q4L235;Q4L235-2;Q4L235-3;Q4L235-4",46720.3666666667,32463.95,"Q4L235","nonmito",""
"AASDHPPT","Q9NRN7",388170,390142,"Q9NRN7","nonmito",""
"AASS","Q9UDR5",67408.2,127370,"Q9UDR5","mito",""
"AATF","Q9NY61",159246,144523.666666667,"Q9NY61","nonmito",""
"ABAT","P80404",56527.2333333333,80216.3333333333,"P80404","mito",""
"ABCB10","Q9NRK6",242341.666666667,215220,"Q9NRK6","mito",""
"ABCB7","O75027;O75027-2",137965.333333333,152151.666666667,"O75027","mito",""
"ABCB8","Q9NUT2;Q9NUT2-2;Q9NUT2-4;Q9NUT2-5",68895.3,54726.2,"Q9NUT2","mito",""
"ABCC1","P33527;P33527-9",65106.6333333333,70598.4666666667,"P33527","nonmito",""
"ABCC10","Q5T3U5;Q5T3U5-2",100092.966666667,50113.5666666667,"Q5T3U5","nonmito",""
"ABCC4","O15439",97336.8333333333,90917.8666666667,"O15439","nonmito",""
"ABCD3","P28288",242759,244115.666666667,"P28288","mito",""
"ABCE1","P61221",521237,522564.333333333,"P61221","nonmito",""
"ABCF1","Q8NE71",263198.333333333,256560.666666667,"Q8NE71","nonmito",""
"ABCF2","Q9UG63;Q9UG63-2",353196,389041,"Q9UG63","nonmito",""
"ABCF3","Q9NUQ8",145627.333333333,163476.666666667,"Q9NUQ8","nonmito",""
"ABHD10","Q9NUJ1",140244.666666667,150561.333333333,"Q9NUJ1","mito",""
"ABHD11","Q8NFV4",166541.333333333,152432,"Q8NFV4","mito",""
"ABHD12","Q8N2K0;Q8N2K0-2",119501.333333333,112690,"Q8N2K0","nonmito",""
"ABHD14B","Q96IU4",251278.666666667,238887.333333333,"Q96IU4","nonmito",""
"ABHD16A","O95870",102197.166666667,94597.1333333333,"O95870","nonmito",""
"ABHD17B","Q5VST6;Q5VST6-2",54974.6,70867.8666666667,"Q5VST6","nonmito",""
"ABHD6","Q9BV23",105560.566666667,120631.333333333,"Q9BV23","nonmito",""
"ABI1","Q8IZP0;Q8IZP0-10;Q8IZP0-2;Q8IZP0-3;Q8IZP0-4;Q8IZP0-5;Q8IZP0-6;Q8IZP0-7;Q8IZP0-8;Q8IZP0-9",223983.666666667,195109.666666667,"Q8IZP0","nonmito",""
"ABI2","Q9NYB9;Q9NYB9-2;Q9NYB9-4",182138.666666667,168047.333333333,"Q9NYB9","nonmito",""
"ABL1","P00519;P00519-2",47602.5,54570.3333333333,"P00519","nonmito",""
"ABL2","P42684;P42684-5;P42684-6;P42684-7",68869.2666666667,70867.0333333333,"P42684","nonmito",""
"ABLIM1","O14639;O14639-2;O14639-6",108220,85248.8666666667,"O14639","nonmito",""
"ABRACL","Q9P1F3",391518.333333333,610678,"Q9P1F3","nonmito",""
"ABRAXAS1","Q6UWZ7",54175.35,59019.3333333333,"Q6UWZ7","nonmito",""
"ABRAXAS2","Q15018",150347,122923,"Q15018","nonmito",""
"ABT1","Q9ULW3",260392.666666667,249149.666666667,"Q9ULW3","nonmito",""
"ACAA1","P09110",231682,323258,"P09110","mito",""
"ACAA2","P42765",155969.666666667,150910,"P42765","mito",""
"ACACA","Q13085",127969.333333333,147855,"Q13085","mito",""
"ACAD10","Q6JQN1;Q6JQN1-5",89940.5,97049.9666666667,"Q6JQN1","mito",""
"ACAD11","Q709F0",263165.666666667,154212,"Q709F0","mito",""
"ACAD8","Q9UKU7",98519.3666666667,115439.333333333,"Q9UKU7","mito",""
"ACAD9","Q9H845",151978.666666667,149754,"Q9H845","mito",""
"ACADM","P11310;P11310-2",597838.333333333,540976.333333333,"P11310","mito",""
"ACADS","P16219",113314.333333333,103874.133333333,"P16219","mito",""
"ACADSB","P45954",93875.5,89702.9,"P45954","mito",""
"ACADVL","P49748;P49748-3",172041,143348.666666667,"P49748","mito",""
"ACAP2","Q15057",113440.666666667,100290.2,"Q15057","nonmito",""
"ACAT1","P24752",581934.333333333,595388,"P24752","mito",""
"ACAT2","Q9BWD1",437566.333333333,660688,"Q9BWD1","nonmito",""
"ACBD3","Q9H3P7",347389,404679.666666667,"Q9H3P7","nonmito",""
"ACBD6","Q9BR61",110399.666666667,111880,"Q9BR61","nonmito",""
"ACIN1","Q9UKV3",273045.333333333,272698.333333333,"Q9UKV3","nonmito",""
"ACLY","P53396",644411.666666667,709631.333333333,"P53396","mito",""
"ACO1","P21399",164279.666666667,199801.333333333,"P21399","nonmito",""
"ACO2","Q99798",248532,237303.666666667,"Q99798","mito",""
"ACOT1","Q86TX2",326016,274126,"Q86TX2","nonmito",""
"ACOT13","Q9NPJ3;Q9NPJ3-2",320867.666666667,324187.333333333,"Q9NPJ3","mito",""
"ACOT7","O00154-4",622036.333333333,604429.666666667,"O00154","mito",""
"ACOT8","O14734",107391.666666667,122138.333333333,"O14734","nonmito",""
"ACOT9","Q9Y305",102227.633333333,181294.333333333,"Q9Y305","mito",""
"ACOX1","Q15067;Q15067-2",135934,136740,"Q15067","nonmito",""
"ACOX3","O15254;O15254-2",37855.5,51574,"O15254","nonmito",""
"ACP1","P24666",866323,885241,"P24666","nonmito",""
"ACP2","P11117",175457.666666667,168358,"P11117","nonmito",""
"ACSF2","Q96CM8;Q96CM8-2;Q96CM8-3",35324.8,33974.3,"Q96CM8","mito",""
"ACSF3","Q4G176",90261.0333333333,85966.4666666667,"Q4G176","mito",""
"ACSL1","P33121;P33121-2",155220.333333333,123996.333333333,"P33121","mito",""
"ACSL3","O95573",314411.333333333,325696.333333333,"O95573","nonmito",""
"ACSL4","O60488;O60488-2",103297.733333333,172840.333333333,"O60488","nonmito",""
"ACSS1","Q9NUB1;Q9NUB1-2",53553.9666666667,73127.1,"Q9NUB1","mito",""
"ACSS2","Q9NR19;Q9NR19-2",77776.85,96691.1,"Q9NR19","nonmito",""
"ACTB","P60709",2235980,2078623.33333333,"P60709","nonmito",""
"ACTBL2","Q562R1",1842130,2102496.66666667,"Q562R1","nonmito",""
"ACTC1","P68032",2337456.66666667,2696760,"P68032","nonmito",""
"ACTL6A","O96019",368664.333333333,387383.333333333,"O96019","nonmito",""
"ACTN1","P12814",485195.333333333,489149.666666667,"P12814","nonmito",""
"ACTN4","O43707",461756.333333333,478807,"O43707","nonmito",""
"ACTR10","Q9NZ32",134819.666666667,138058.666666667,"Q9NZ32","nonmito",""
"ACTR1A","P61163",615380.333333333,605790.333333333,"P61163","nonmito",""
"ACTR1B","P42025",243089.666666667,254396.666666667,"P42025","nonmito",""
"ACTR2","P61160",631843.333333333,734281,"P61160","nonmito",""
"ACTR3","P61158",466393.666666667,556336,"P61158","nonmito",""
"ACTR3B","Q9P1U1",603613.666666667,724468.333333333,"Q9P1U1","nonmito",""
"ACTR5","Q9H9F9",113614.333333333,158981.333333333,"Q9H9F9","nonmito",""
"ACTR6","Q9GZN1",210754.666666667,215344.666666667,"Q9GZN1","nonmito",""
"ACTR8","Q9H981",126511.666666667,148886.333333333,"Q9H981","nonmito",""
"ACVR2B","Q13705",67774.2,81096.5666666667,"Q13705","nonmito",""
"ACYP1","P07311",185344,295416.666666667,"P07311","nonmito",""
"ACYP2","P14621",70930.8,73265.6333333333,"P14621","nonmito",""
"ADA","P00813",51942.7666666667,45423.5333333333,"P00813","nonmito",""
"ADAM10","O14672",126561.666666667,126505,"O14672","nonmito",""
"ADAM17","P78536",107829.333333333,74663.6333333333,"P78536","nonmito",""
"ADAM9","Q13443",72578.0666666667,72032.7,"Q13443","nonmito",""
"ADAR","P55265;P55265-4",268679.666666667,322855.666666667,"P55265","nonmito",""
"ADAT2","Q7Z6V5;Q7Z6V5-2",119985.333333333,92323.4666666667,"Q7Z6V5","nonmito",""
"ADAT3","Q96EY9",292148.666666667,260656,"Q96EY9","nonmito",""
"ADCK1","Q86TW2;Q86TW2-2",79728.5666666667,96327.7,"Q86TW2","mito",""
"ADD1","P35611;P35611-2;P35611-3;P35611-6",195582.666666667,204358,"P35611","nonmito",""
"ADD2","P35612",77272.2,77973.0333333333,"P35612","nonmito",""
"ADD3","Q9UEY8-2",187952.666666667,205298.666666667,"Q9UEY8","nonmito",""
"ADGRL2","O95490;O95490-2;O95490-5;O95490-6;O95490-7",88741.8333333333,87804,"O95490","nonmito",""
"ADH5","P11766",454714.666666667,439505.666666667,"P11766","nonmito",""
"ADI1","Q9BV57",506119.333333333,679237,"Q9BV57","nonmito",""
"ADK","P55263",185493,175400.333333333,"P55263","nonmito",""
"ADNP","Q9H2P0",117498,131821.333333333,"Q9H2P0","nonmito",""
"ADO","Q96SZ5",142394.333333333,128554,"Q96SZ5","nonmito",""
"ADPGK","Q9BRR6;Q9BRR6-2",149144,127093.333333333,"Q9BRR6","nonmito",""
"ADPRS","Q9NX46",138909.333333333,133189.666666667,"Q9NX46","nonmito",""
"ADRM1","Q16186",480201.333333333,392768.666666667,"Q16186","nonmito",""
"ADSL","P30566",317255.333333333,310576.666666667,"P30566","nonmito",""
"ADSS2","P30520",587761,551706.333333333,"P30520","nonmito",""
"AFDN","P55196;P55196-5",164554.666666667,228632.666666667,"P55196","nonmito",""
"AFF4","Q9UHB7",133280.333333333,139165.333333333,"Q9UHB7","nonmito",""
"AFG3L2","Q9Y4W6",135781,128857.333333333,"Q9Y4W6","mito",""
"AGAP3","Q96P47;Q96P47-2;Q96P47-4",99058.6333333333,85083.7666666667,"Q96P47","nonmito",""
"AGFG1","P52594;P52594-2;P52594-3;P52594-4",113099.666666667,130779.666666667,"P52594","nonmito",""
"AGK","Q53H12",262441.666666667,273328.333333333,"Q53H12","mito",""
"AGL","P35573",239156.666666667,256820.333333333,"P35573","nonmito",""
"AGO1","Q9UL18",88009.1,87864.9,"Q9UL18","nonmito",""
"AGO2","Q9UKV8",105633.033333333,103462,"Q9UKV8","nonmito",""
"AGPAT4","Q9NRZ5",85378.0333333333,115146.666666667,"Q9NRZ5","mito",""
"AGPAT5","Q9NUQ2",78988.5333333333,68213.9666666667,"Q9NUQ2","mito",""
"AGPS","O00116",292266.666666667,300183.666666667,"O00116","nonmito",""
"AGRN","O00468;O00468-3;O00468-4;O00468-5;O00468-6;O00468-7",33302.0666666667,57481.35,"O00468","nonmito",""
"AGTPBP1","Q9UPW5",87741.9666666667,84616.5333333333,"Q9UPW5","nonmito",""
"AGTRAP","Q6RW13",426121.666666667,384435.333333333,"Q6RW13","nonmito",""
"AHCTF1","Q8WYP5;Q8WYP5-2;Q8WYP5-3",122572,120153.333333333,"Q8WYP5","nonmito",""
"AHCY","P23526",714430.333333333,899298,"P23526","nonmito",""
"AHCYL1","O43865",267083.333333333,307009.333333333,"O43865","mito",""
"AHCYL2","Q96HN2;Q96HN2-2",213529.666666667,215244.333333333,"Q96HN2","nonmito",""
"AHNAK","Q09666",103500,111421.666666667,"Q09666","nonmito",""
"AHSA1","O95433",600429.666666667,588095.333333333,"O95433","nonmito",""
"AHSG","P02765",297118,199734.666666667,"P02765","nonmito",""
"AIDA","Q96BJ3",253795.333333333,228115,"Q96BJ3","nonmito",""
"AIFM1","O95831",327193,461971,"O95831","mito",""
"AIMP1","Q12904",362630.333333333,342997.666666667,"Q12904","nonmito",""
"AIMP2","Q13155",810339,718477.333333333,"Q13155","nonmito",""
"AIP","O00170",240175,266634.666666667,"O00170","nonmito",""
"AK1","P00568",360322.666666667,389266.666666667,"P00568","nonmito",""
"AK2","P54819;P54819-2",752137.666666667,846723.666666667,"P54819","mito",""
"AK3","Q9UIJ7",145408.666666667,155730.333333333,"Q9UIJ7","mito",""
"AK4","P27144",183093.333333333,195940.333333333,"P27144","mito",""
"AK6","Q9Y3D8",229501.666666667,203731,"Q9Y3D8","nonmito",""
"AKAP1","Q92667",73043.6666666667,77860.6,"Q92667","mito",""
"AKAP11","Q9UKA4",37199.7,47963.2666666667,"Q9UKA4","nonmito",""
"AKAP12","Q02952;Q02952-2;Q02952-3",120944.666666667,93615.8,"Q02952","nonmito",""
"AKAP13","Q12802;Q12802-2;Q12802-4",71637.8333333333,71026.1666666667,"Q12802","nonmito",""
"AKAP17A","Q02040",56602.4333333333,64997.3666666667,"Q02040","nonmito",""
"AKAP2","Q9Y2D5-4;Q9Y2D5-6",72426.1333333333,61855.7333333333,"0","nonmito",""
"AKAP8","O43823",78581.3,77379.1,"O43823","nonmito",""
"AKAP8L","Q9ULX6",176583,214029.333333333,"Q9ULX6","nonmito",""
"AKAP9","Q99996;Q99996-3;Q99996-6",125484.333333333,132302.333333333,"Q99996","nonmito",""
"AKR1A1","P14550",194391.666666667,201101.666666667,"P14550","nonmito",""
"AKR1B1","P15121",304904.666666667,375966.333333333,"P15121","nonmito",""
"AKR7A2","O43488",422759.666666667,401093,"O43488","mito",""
"AKT1","P31749;P31749-2",77708.2333333333,80499.1666666667,"P31749","nonmito",""
"AKT1S1","Q96B36",193317,191874.333333333,"Q96B36","nonmito",""
"AKT2","P31751",138814.333333333,134154.666666667,"P31751","nonmito",""
"AKT3","Q9Y243;Q9Y243-2",106343.333333333,107218.166666667,"Q9Y243","nonmito",""
"AKTIP","Q9H8T0;Q9H8T0-2",114313,93652.2,"Q9H8T0","nonmito",""
"ALAD","P13716;P13716-2",109141.766666667,114453,"P13716","nonmito",""
"ALAS1","P13196",37046.9666666667,39573.2666666667,"P13196","mito",""
"ALCAM","Q13740;Q13740-2",90189.1666666667,81763.0333333333,"Q13740","nonmito",""
"ALDH16A1","Q8IZ83",202278.333333333,175370.666666667,"Q8IZ83","nonmito",""
"ALDH18A1","P54886;P54886-2",433901.333333333,425472.333333333,"P54886","mito",""
"ALDH1A2","O94788",170722.666666667,188665.333333333,"O94788","nonmito",""
"ALDH1B1","P30837",233020.666666667,236567.333333333,"P30837","mito",""
"ALDH1L2","Q3SY69",268945.333333333,103757.666666667,"Q3SY69","mito",""
"ALDH2","P05091",438284.333333333,356800.666666667,"P05091","mito",""
"ALDH3A2","P51648;P51648-2",223923.333333333,181626,"P51648","mito",""
"ALDH4A1","P30038",67791.8,56267.5,"P30038","mito",""
"ALDH5A1","P51649;P51649-2",106750.666666667,112871.333333333,"P51649","mito",""
"ALDH6A1","Q02252;Q02252-2",201252.666666667,210326.333333333,"Q02252","mito",""
"ALDH7A1","P49419-2",290875.333333333,282583.333333333,"P49419","mito",""
"ALDH9A1","P49189",324751.333333333,328435,"P49189","mito",""
"ALDOA","P04075",1336013.33333333,1408726.66666667,"P04075","nonmito",""
"ALDOC","P09972",245819.333333333,213050,"P09972","nonmito",""
"ALG1","Q9BT22",89693.8,86030.2,"Q9BT22","nonmito",""
"ALG10","Q5BKT4",371464,229974.666666667,"Q5BKT4","nonmito",""
"ALG11","Q2TAA5",87782.4,100070.4,"Q2TAA5","nonmito",""
"ALG12","Q9BV10",76779.05,52727.55,"Q9BV10","nonmito",""
"ALG13","Q9NP73",55741.7,87924.1333333333,"Q9NP73","nonmito",""
"ALG14","Q96F25",171066.666666667,179895.666666667,"Q96F25","nonmito",""
"ALG2","Q9H553",110858.266666667,120266.666666667,"Q9H553","nonmito",""
"ALG3","Q92685;Q92685-2",69954.7666666667,59742.7666666667,"Q92685","nonmito",""
"ALG5","Q9Y673",195865,228760.333333333,"Q9Y673","nonmito",""
"ALG6","Q9Y672",221185.666666667,220191.333333333,"Q9Y672","nonmito",""
"ALG8","Q9BVK2;Q9BVK2-2",104886.733333333,90205.7666666667,"Q9BVK2","nonmito",""
"ALKBH1","Q13686",155570,134834,"Q13686","mito",""
"ALKBH2","Q6NS38",112818.333333333,103658.333333333,"Q6NS38","nonmito",""
"ALKBH3","Q96Q83",91795,104093,"Q96Q83","nonmito",""
"ALKBH4","Q9NXW9",115595.666666667,117711.666666667,"Q9NXW9","nonmito",""
"ALKBH5","Q6P6C2",186917,181619.666666667,"Q6P6C2","nonmito",""
"ALMS1","Q8TCU4",86287.6666666667,77714.6666666667,"Q8TCU4","nonmito",""
"ALYREF","Q86V81",1019683.33333333,1047723.33333333,"Q86V81","nonmito",""
"AMBRA1","Q9C0C7;Q9C0C7-3;Q9C0C7-4;Q9C0C7-5",65443.7333333333,59358.9,"Q9C0C7","nonmito",""
"AMFR","Q9UKV5",98865.7,110442,"Q9UKV5","nonmito",""
"AMMECR1","Q9Y4X0",97883.7666666667,126307,"Q9Y4X0","nonmito",""
"AMMECR1L","Q6DCA0",76103.8,77125.3666666667,"Q6DCA0","nonmito",""
"AMOT","Q4VCS5",263369.666666667,431954.333333333,"Q4VCS5","nonmito",""
"AMOTL1","Q8IY63;Q8IY63-2",86483.5333333333,89143.1666666667,"Q8IY63","nonmito",""
"AMPD2","Q01433;Q01433-2",284757,255161.666666667,"Q01433","nonmito",""
"AMZ2","Q86W34",141028,134597,"Q86W34","nonmito",""
"ANAPC1","Q9H1A4",98967.4333333333,114415,"Q9H1A4","nonmito",""
"ANAPC15","P60006;P60006-2",27046.8333333333,23284.5,"P60006","nonmito",""
"ANAPC16","Q96DE5",64117.3333333333,112394.333333333,"Q96DE5","nonmito",""
"ANAPC2","Q9UJX6;Q9UJX6-2",126952,130084,"Q9UJX6","nonmito",""
"ANAPC4","Q9UJX5;Q9UJX5-3",119106,116917,"Q9UJX5","nonmito",""
"ANAPC5","Q9UJX4",93645.5,97510.1666666667,"Q9UJX4","nonmito",""
"ANAPC7","Q9UJX3;Q9UJX3-2",178141.666666667,180526.333333333,"Q9UJX3","nonmito",""
"ANGEL1","Q9UNK9",46466.8333333333,34355.6,"Q9UNK9","nonmito",""
"ANGEL2","Q5VTE6",56006.1666666667,45347.4,"Q5VTE6","mito",""
"ANK2","Q01484;Q01484-2;Q01484-5",104189.666666667,86191.1,"Q01484","nonmito",""
"ANK3","Q12955;Q12955-4;Q12955-5",103251.7,92675,"Q12955","nonmito",""
"ANKFY1","Q9P2R3",160625,170258,"Q9P2R3","nonmito",""
"ANKHD1","Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6",152072.666666667,145339,"0","nonmito",""
"ANKLE2","Q86XL3",127493,112764.333333333,"Q86XL3","nonmito",""
"ANKMY2","Q8IV38",46596.1,52356.3,"Q8IV38","nonmito",""
"ANKRD11","Q6UB99",24708.2666666667,33659,"Q6UB99","nonmito",""
"ANKRD17","O75179;O75179-2;O75179-7",178528.333333333,176811,"O75179","nonmito",""
"ANKRD28","O15084",107703.333333333,123623,"O15084","nonmito",""
"ANKRD40","Q6AI12",89148.15,102004.366666667,"Q6AI12","nonmito",""
"ANKRD49","Q8WVL7",49150.2666666667,51842.5,"Q8WVL7","nonmito",""
"ANKRD52","Q8NB46",102947.666666667,108639.666666667,"Q8NB46","nonmito",""
"ANKRD54","Q6NXT1",68814.4333333333,78395.2666666667,"Q6NXT1","nonmito",""
"ANKS1A","Q92625",94845.9333333333,109662.666666667,"Q92625","nonmito",""
"ANKZF1","Q9H8Y5",148371.666666667,137720.333333333,"Q9H8Y5","nonmito",""
"ANLN","Q9NQW6",92687.8666666667,88122.6333333333,"Q9NQW6","nonmito",""
"ANO10","Q9NW15",148962.333333333,224597,"Q9NW15","nonmito",""
"ANP32A","P39687",1392480,1178163.33333333,"P39687","nonmito",""
"ANP32B","Q92688;Q92688-2",1252190,1175420,"Q92688","nonmito",""
"ANP32E","Q9BTT0",545619.333333333,374078,"Q9BTT0","nonmito",""
"ANXA1","P04083",78616.6666666667,58051.4333333333,"P04083","nonmito",""
"ANXA11","P50995;P50995-2",379947.333333333,347126,"P50995","nonmito",""
"ANXA2","P07355;P07355-2",870287,744171,"P07355","nonmito",""
"ANXA4","P09525",207210.333333333,177666.333333333,"P09525","nonmito",""
"ANXA5","P08758",1049523.33333333,1099260,"P08758","nonmito",""
"ANXA6","P08133",560815.333333333,555357.333333333,"P08133","nonmito",""
"ANXA7","P20073;P20073-2",378990.666666667,339921,"P20073","nonmito",""
"AP1B1","Q10567;Q10567-2",402617,396005,"Q10567","nonmito",""
"AP1G1","O43747;O43747-2",302043.333333333,312497,"O43747","nonmito",""
"AP1M1","Q9BXS5;Q9BXS5-2",241325,256897,"Q9BXS5","nonmito",""
"AP1S1","P61966",249979,270585.666666667,"P61966","nonmito",""
"AP1S2","P56377",188150.333333333,219931,"P56377","nonmito",""
"AP2A1","O95782;O95782-2",227522,243814.666666667,"O95782","nonmito",""
"AP2A2","O94973",245469.333333333,238984.333333333,"O94973","nonmito",""
"AP2B1","P63010;P63010-2",252358.333333333,272959,"P63010","nonmito",""
"AP2M1","Q96CW1;Q96CW1-2",247668.666666667,240810,"Q96CW1","nonmito",""
"AP2S1","P53680",391396.666666667,384271.333333333,"P53680","nonmito",""
"AP3B1","O00203;O00203-3",245398.666666667,268825.666666667,"O00203","nonmito",""
"AP3D1","O14617;O14617-5",213313,203777,"O14617","nonmito",""
"AP3M1","Q9Y2T2",287112.333333333,308476,"Q9Y2T2","nonmito",""
"AP3M2","P53677",168476.666666667,178791.666666667,"P53677","nonmito",""
"AP3S1","Q92572",202292.666666667,216139.333333333,"Q92572","nonmito",""
"AP3S2","P59780",147728,171378,"P59780","nonmito",""
"AP4B1","Q9Y6B7",85967.3333333333,97618.5,"Q9Y6B7","nonmito",""
"AP5B1","Q2VPB7",100996.933333333,85487.7666666667,"Q2VPB7","nonmito",""
"AP5Z1","O43299",38215.4333333333,29845.75,"O43299","nonmito",""
"APAF1","O14727;O14727-4;O14727-5",151436.733333333,114261.333333333,"O14727","nonmito",""
"APBB1","O00213;O00213-2",117303.866666667,122333,"O00213","nonmito",""
"APC","P25054;P25054-2;P25054-3",50754.9333333333,54466.8666666667,"P25054","nonmito",""
"APEH","P13798",317127,395504.666666667,"P13798","nonmito",""
"APEX1","P27695",640696.666666667,505045,"P27695","mito",""
"APEX2","Q9UBZ4",114856.5,117637,"Q9UBZ4","nonmito",""
"API5","Q9BZZ5",592038,571191,"Q9BZZ5","nonmito",""
"APIP","Q96GX9",221077,239888.333333333,"Q96GX9","nonmito",""
"APLP2","Q06481;Q06481-3;Q06481-6",78828.9333333333,103355.666666667,"Q06481","nonmito",""
"APMAP","Q9HDC9",435086.333333333,412124,"Q9HDC9","nonmito",""
"APOB","P04114",84470.5,102754.5,"P04114","nonmito",""
"APOBEC3C","Q9NRW3",114543,107595.766666667,"Q9NRW3","nonmito",""
"APOE","P02649",208774,179936.333333333,"P02649","nonmito",""
"APOL2","Q9BQE5",64867,81873.0666666667,"Q9BQE5","nonmito",""
"APOO","Q9BUR5",208637.333333333,210561,"Q9BUR5","mito",""
"APOOL","Q6UXV4",153845,126818.666666667,"Q6UXV4","mito",""
"APP","P05067;P05067-9",99657.2,112015,"P05067","nonmito",""
"APPL1","Q9UKG1",150395.666666667,183244,"Q9UKG1","nonmito",""
"APPL2","Q8NEU8;Q8NEU8-2;Q8NEU8-3",48000.3333333333,53265.1,"Q8NEU8","nonmito",""
"APRT","P07741",1038086.66666667,722551,"P07741","nonmito",""
"APTX","Q7Z2E3;Q7Z2E3-11;Q7Z2E3-7;Q7Z2E3-9",56540.0333333333,55883.1,"Q7Z2E3","nonmito",""
"AQR","O60306",223489.666666667,222376.666666667,"O60306","nonmito",""
"ARAF","P10398",234334.666666667,212887.666666667,"P10398","nonmito",""
"ARAP1","Q96P48;Q96P48-3",217390,204753.333333333,"Q96P48","nonmito",""
"ARCN1","P48444",245921.333333333,271016.333333333,"P48444","nonmito",""
"ARF1","P84077",1312980,1422300,"P84077","nonmito",""
"ARF4","P18085",685942.333333333,810395.666666667,"P18085","nonmito",""
"ARF5","P84085",430033.666666667,451359.666666667,"P84085","mito",""
"ARF6","P62330",336849.333333333,324863.666666667,"P62330","nonmito",""
"ARFGAP1","Q8N6T3",155393,205072.333333333,"Q8N6T3","nonmito",""
"ARFGAP2","Q8N6H7",153318.333333333,152735,"Q8N6H7","nonmito",""
"ARFGAP3","Q9NP61;Q9NP61-2",87228.8333333333,96993.7,"Q9NP61","nonmito",""
"ARFGEF1","Q9Y6D6",81502.9,87434.4,"Q9Y6D6","nonmito",""
"ARFGEF2","Q9Y6D5",94366.7333333333,107412,"Q9Y6D5","nonmito",""
"ARFIP1","P53367",215115.666666667,224867.666666667,"P53367","nonmito",""
"ARFIP2","P53365",170324.333333333,196824.333333333,"P53365","nonmito",""
"ARG2","P78540",199430,145846.333333333,"P78540","mito",""
"ARHGAP1","Q07960",189456,172242.333333333,"Q07960","nonmito",""
"ARHGAP17","Q68EM7",186207.666666667,184913,"Q68EM7","nonmito",""
"ARHGAP19","Q14CB8;Q14CB8-2;Q14CB8-3;Q14CB8-7",42087.3333333333,35969.7,"Q14CB8","nonmito",""
"ARHGAP21","Q5T5U3",66586.1,77781.55,"Q5T5U3","nonmito",""
"ARHGAP35","Q9NRY4",83525.5333333333,89009.5,"Q9NRY4","nonmito",""
"ARHGAP5","Q13017;Q13017-2",96237.2333333333,93789.2666666667,"Q13017","nonmito",""
"ARHGDIA","P52565",626820,659897.333333333,"P52565","nonmito",""
"ARHGEF1","Q92888-3",166171.333333333,158462,"Q92888","nonmito",""
"ARHGEF10","O15013;O15013-4;O15013-5;O15013-6;O15013-7",59478.4666666667,41168.8,"O15013","nonmito",""
"ARHGEF11","O15085-2",142747.333333333,137286.666666667,"O15085","nonmito",""
"ARHGEF12","Q9NZN5-2",86341.4333333333,84673.1,"Q9NZN5","nonmito",""
"ARHGEF18","Q6ZSZ5;Q6ZSZ5-1;Q6ZSZ5-2;Q6ZSZ5-5;Q6ZSZ5-6",92100.6666666667,107382.533333333,"Q6ZSZ5","nonmito",""
"ARHGEF2","Q92974;Q92974-2;Q92974-3",174953.666666667,143840,"Q92974","nonmito",""
"ARHGEF40","Q8TER5;Q8TER5-3;Q8TER5-4",72328.1666666667,67849.5333333333,"Q8TER5","nonmito",""
"ARHGEF7","Q14155-1;Q14155-5",125775,120251.333333333,"Q14155","nonmito",""
"ARID1A","O14497",112383.666666667,111209.333333333,"O14497","nonmito",""
"ARID1B","Q8NFD5;Q8NFD5-2;Q8NFD5-3",136436,143082.666666667,"Q8NFD5","nonmito",""
"ARID2","Q68CP9;Q68CP9-3",64622.4666666667,67570.3333333333,"Q68CP9","nonmito",""
"ARID3A","Q99856",98504.9,94555.2,"Q99856","nonmito",""
"ARID3B","Q8IVW6;Q8IVW6-4",124327.333333333,141546.333333333,"Q8IVW6","nonmito",""
"ARID4B","Q4LE39;Q4LE39-2",66450.0666666667,79467.2,"Q4LE39","nonmito",""
"ARIH1","Q9Y4X5",108859.666666667,102828.666666667,"Q9Y4X5","nonmito",""
"ARIH2","O95376",86866.8666666667,100160,"O95376","nonmito",""
"ARL1","P40616;P40616-2",477587,470318,"P40616","nonmito",""
"ARL10","Q8N8L6",65756.3333333333,65800.6666666667,"Q8N8L6","nonmito",""
"ARL13B","Q3SXY8",101526.766666667,99030.0333333333,"Q3SXY8","nonmito",""
"ARL14EP","Q8N8R7",148241,136061.333333333,"Q8N8R7","nonmito",""
